"","Name","DistanceAT","ortholog","Strain","TF","Length"
"2556","EbroNfe1_002606-T1",3870,"og_2215","EbroNfe1","FALSE",391
"2557","EbroNfe1_002607-T1",23674,"og_8272","EbroNfe1","FALSE",735
"2558","EbroNfe1_002608-T1",1441,"og_1907","EbroNfe1","FALSE",1046
"2559","EbroNfe1_002609-T1",6153,"og_2109","EbroNfe1","FALSE",455
"2560","EbroNfe1_002610-T1",47307,"og_0773","EbroNfe1","FALSE",401
"2561","EbroNfe1_002611-T1",25138,"og_1211","EbroNfe1","FALSE",281
"2562","EbroNfe1_002612-T1",48454,"og_11471","EbroNfe1","FALSE",668
"2563","EbroNfe1_002613-T1",20565,"og_2950","EbroNfe1","FALSE",647
"2564","EbroNfe1_002614-T1",8154,"og_3577","EbroNfe1","FALSE",114
"2565","EbroNfe1_002615-T1",23207,"og_2284","EbroNfe1","FALSE",385
"2566","EbroNfe1_002616-T1",8858,"og_9732","EbroNfe1","FALSE",738
"2567","EbroNfe1_002617-T1",50945,"og_11353","EbroNfe1","FALSE",149
"2568","EbroNfe1_002618-T1",5564,"og_8133","EbroNfe1","FALSE",203
"2569","EbroNfe1_002619-T1",17881,"og_3313","EbroNfe1","FALSE",742
"2570","EbroNfe1_002620-T1",20093,"og_0804","EbroNfe1","FALSE",713
"2571","EbroNfe1_002621-T1",51625,"og_10788","EbroNfe1","FALSE",540
"2572","EbroNfe1_002622-T1",50455,"og_10361","EbroNfe1","FALSE",273
"2573","EbroNfe1_002623-T1",7947,"og_11457","EbroNfe1","FALSE",711
"2574","EbroNfe1_002624-T1",46750,"og_2293","EbroNfe1","FALSE",721
"2575","EbroNfe1_002625-T1",16027,"og_8600","EbroNfe1","FALSE",415
"2576","EbroNfe1_002626-T1",13640,"og_8390","EbroNfe1","FALSE",524
"2577","EbroNfe1_002627-T1",15847,"og_8305","EbroNfe1","FALSE",520
"2578","EbroNfe1_002628-T1",14516,"og_8363","EbroNfe1","FALSE",273
"2579","EbroNfe1_002629-T1",15564,"og_1931","EbroNfe1","FALSE",205
"2580","EbroNfe1_002630-T1",45283,"og_3150","EbroNfe1","FALSE",189
"2581","EbroNfe1_002631-T1",12641,"og_11079","EbroNfe1","FALSE",450
"2582","EbroNfe1_002632-T1",17212,"og_11563","EbroNfe1","FALSE",341
"2583","EbroNfe1_002633-T1",44065,"og_0615","EbroNfe1","FALSE",229
"2584","EbroNfe1_002634-T1",8216,"og_7985","EbroNfe1","FALSE",79
"2585","EbroNfe1_002635-T1",13089,"og_11191","EbroNfe1","FALSE",351
"2586","EbroNfe1_002636-T1",4877,"og_3441","EbroNfe1","FALSE",969
"2587","EbroNfe1_002637-T1",10472,"og_11114","EbroNfe1","FALSE",498
"2588","EbroNfe1_002638-T1",41731,"og_2291","EbroNfe1","FALSE",352
"2589","EbroNfe1_002639-T1",19577,"og_0485","EbroNfe1","FALSE",363
"2590","EbroNfe1_002640-T1",6341,"og_2768","EbroNfe1","FALSE",1070
"2591","EbroNfe1_002641-T1",39134,"og_7724","EbroNfe1","FALSE",443
"2592","EbroNfe1_002642-T1",17275,"og_29547","EbroNfe1","TRUE",359
"2593","EbroNfe1_002643-T1",62644,"og_8314","EbroNfe1","FALSE",834
"2594","EbroNfe1_002644-T1",3095,"og_3219","EbroNfe1","FALSE",394
"2595","EbroNfe1_002645-T1",7870,"og_2662","EbroNfe1","FALSE",772
"2596","EbroNfe1_002646-T1",13054,"og_10394","EbroNfe1","FALSE",1216
"2597","EbroNfe1_002647-T1",37448,"og_0580","EbroNfe1","FALSE",329
"2598","EbroNfe1_002648-T1",2256,"og_2368","EbroNfe1","FALSE",73
"2599","EbroNfe1_002649-T1",65421,"og_0570","EbroNfe1","FALSE",952
"2600","EbroNfe1_002650-T1",35561,"og_7720","EbroNfe1","FALSE",517
"2601","EbroNfe1_002651-T1",5280,"og_9259","EbroNfe1","FALSE",50
"2602","EbroNfe1_002652-T1",654,"og_3323","EbroNfe1","FALSE",185
"2603","EbroNfe1_002653-T1",235,"og_29548","EbroNfe1","TRUE",91
"2604","EbroNfe1_002654-T1",3395,"og_3363","EbroNfe1","FALSE",349
"2605","EbroNfe1_002655-T1",5616,"og_8856","EbroNfe1","FALSE",245
"2606","EbroNfe1_002656-T1",33934,"og_2492","EbroNfe1","FALSE",317
"2607","EbroNfe1_002657-T1",2087,"og_1743","EbroNfe1","FALSE",173
"2608","EbroNfe1_002658-T1",586,"og_2143","EbroNfe1","FALSE",895
"2609","EbroNfe1_002659-T1",31906,"og_7751","EbroNfe1","FALSE",456
"2610","EbroNfe1_002660-T1",9794,"og_1488","EbroNfe1","FALSE",268
"2611","EbroNfe1_002661-T1",479,"og_0680","EbroNfe1","FALSE",106
"2612","EbroNfe1_002662-T1",71300,"og_2952","EbroNfe1","FALSE",740
"2613","EbroNfe1_002663-T1",6410,"og_11319","EbroNfe1","FALSE",733
"2614","EbroNfe1_002664-T1",74285,"og_9012","EbroNfe1","FALSE",858
"2615","EbroNfe1_002665-T1",27798,"og_8566","EbroNfe1","FALSE",113
"2616","EbroNfe1_002666-T1",3503,"og_8009","EbroNfe1","FALSE",617
"2617","EbroNfe1_002667-T1",25313,"og_8685","EbroNfe1","FALSE",443
"2618","EbroNfe1_002668-T1",77207,"og_8602","EbroNfe1","FALSE",258
"2619","EbroNfe1_002670-T1",2113,"og_4803","EbroNfe1","FALSE",341
"2620","EbroNfe1_002671-T1",78596,"og_8799","EbroNfe1","FALSE",423
"2621","EbroNfe1_002672-T1",2415,"og_3625","EbroNfe1","FALSE",649
"2622","EbroNfe1_002673-T1",20885,"og_8487","EbroNfe1","FALSE",1166
"2623","EbroNfe1_002674-T1",81096,"og_29549","EbroNfe1","TRUE",78
"2624","EbroNfe1_002675-T1",83428,"og_10994","EbroNfe1","FALSE",1128
"2625","EbroNfe1_002676-T1",15678,"og_8975","EbroNfe1","FALSE",826
"2626","EbroNfe1_002677-T1",14661,"og_3704","EbroNfe1","FALSE",131
"2627","EbroNfe1_002678-T1",83384,"og_3971","EbroNfe1","FALSE",512
"2628","EbroNfe1_002679-T1",11446,"og_2511","EbroNfe1","FALSE",825
"2629","EbroNfe1_002680-T1",81989,"og_9228","EbroNfe1","FALSE",208
"2630","EbroNfe1_002681-T1",79304,"og_11536","EbroNfe1","FALSE",718
"2631","EbroNfe1_002682-T1",7387,"og_0481","EbroNfe1","FALSE",514
"2632","EbroNfe1_002683-T1",2447,"og_9092","EbroNfe1","FALSE",100
"2633","EbroNfe1_002684-T1",77020,"og_11301","EbroNfe1","FALSE",176
"2634","EbroNfe1_002685-T1",75620,"og_0255","EbroNfe1","FALSE",408
"2635","EbroNfe1_002686-T1",4126,"og_1171","EbroNfe1","FALSE",603
"2636","EbroNfe1_002687-T1",2145,"og_3385","EbroNfe1","FALSE",466
"2637","EbroNfe1_002689-T1",73829,"og_11230","EbroNfe1","FALSE",177
"2638","EbroNfe1_002690-T1",1393,"og_1766","EbroNfe1","FALSE",602
"2639","EbroNfe1_002691-T1",196,"og_4112","EbroNfe1","FALSE",348
"2640","EbroNfe1_002692-T1",72125,"og_8003","EbroNfe1","FALSE",374
"2641","EbroNfe1_002693-T1",70020,"og_1328","EbroNfe1","FALSE",311
"2642","EbroNfe1_002694-T1",1520,"og_4155","EbroNfe1","FALSE",510
"2643","EbroNfe1_002695-T1",67470,"og_3201","EbroNfe1","FALSE",503
"2644","EbroNfe1_002696-T1",252,"og_8826","EbroNfe1","FALSE",636
"2645","EbroNfe1_002697-T1",63235,"og_8791","EbroNfe1","FALSE",1069
"2646","EbroNfe1_002698-T1",60833,"og_8984","EbroNfe1","FALSE",724
"2647","EbroNfe1_002699-T1",498,"og_9679","EbroNfe1","FALSE",920
"2648","EbroNfe1_002700-T1",477,"og_9544","EbroNfe1","FALSE",186
"2649","EbroNfe1_002701-T1",59762,"og_1070","EbroNfe1","FALSE",158
"2650","EbroNfe1_002702-T1",1667,"og_0984","EbroNfe1","FALSE",293
"2651","EbroNfe1_002703-T1",58790,"og_2959","EbroNfe1","FALSE",190
"2652","EbroNfe1_002704-T1",57226,"og_9193","EbroNfe1","FALSE",271
"2653","EbroNfe1_002705-T1",3170,"og_10779","EbroNfe1","FALSE",414
"2654","EbroNfe1_002706-T1",4336,"og_3507","EbroNfe1","FALSE",359
"2655","EbroNfe1_002707-T1",54946,"og_11097","EbroNfe1","FALSE",97
"2656","EbroNfe1_002708-T1",6116,"og_2705","EbroNfe1","FALSE",348
"2657","EbroNfe1_002709-T1",5892,"og_10881","EbroNfe1","FALSE",1283
"2658","EbroNfe1_002710-T1",52365,"og_0176","EbroNfe1","FALSE",711
"2659","EbroNfe1_002711-T1",7838,"og_8803","EbroNfe1","FALSE",319
"2660","EbroNfe1_002712-T1",9194,"og_1985","EbroNfe1","FALSE",181
"2661","EbroNfe1_002713-T1",50189,"og_8326","EbroNfe1","FALSE",444
"2662","EbroNfe1_002714-T1",10048,"og_29550","EbroNfe1","TRUE",760
"2663","EbroNfe1_002715-T1",48056,"og_8769","EbroNfe1","FALSE",509
"2664","EbroNfe1_002716-T1",14124,"og_8780","EbroNfe1","FALSE",1016
"2665","EbroNfe1_002717-T1",7417,"og_3882","EbroNfe1","FALSE",604
"2666","EbroNfe1_002718-T1",43522,"og_4106","EbroNfe1","FALSE",495
"2667","EbroNfe1_002719-T1",18864,"og_0849","EbroNfe1","FALSE",160
"2668","EbroNfe1_002720-T1",40676,"og_8917","EbroNfe1","FALSE",397
"2669","EbroNfe1_002721-T1",5845,"og_4626","EbroNfe1","FALSE",90
"2670","EbroNfe1_002722-T1",968,"og_4159","EbroNfe1","FALSE",521
"2671","EbroNfe1_002723-T1",20571,"og_1184","EbroNfe1","FALSE",833
"2672","EbroNfe1_002724-T1",968,"og_9142","EbroNfe1","FALSE",947
"2673","EbroNfe1_002725-T1",37991,"og_9485","EbroNfe1","FALSE",504
"2674","EbroNfe1_002726-T1",4042,"og_29551","EbroNfe1","TRUE",1118
"2675","EbroNfe1_002727-T1",35374,"og_9806","EbroNfe1","FALSE",696
"2676","EbroNfe1_002728-T1",24424,"og_11567","EbroNfe1","FALSE",188
"2677","EbroNfe1_002729-T1",25976,"og_1933","EbroNfe1","FALSE",483
"2678","EbroNfe1_002730-T1",33499,"og_5372","EbroNfe1","FALSE",230
"2679","EbroNfe1_002731-T1",8535,"og_1362","EbroNfe1","FALSE",446
"2680","EbroNfe1_002732-T1",28919,"og_9644","EbroNfe1","FALSE",373
"2681","EbroNfe1_002733-T1",11052,"og_2208","EbroNfe1","FALSE",467
"2682","EbroNfe1_002734-T1",28670,"og_7838","EbroNfe1","FALSE",717
"2683","EbroNfe1_002735-T1",30791,"og_3036","EbroNfe1","FALSE",505
"2684","EbroNfe1_002736-T1",12589,"og_10934","EbroNfe1","FALSE",489
"2685","EbroNfe1_002737-T1",33041,"og_3303","EbroNfe1","FALSE",708
"2686","EbroNfe1_002738-T1",14769,"og_11557","EbroNfe1","FALSE",503
"2687","EbroNfe1_002739-T1",27228,"og_3078","EbroNfe1","FALSE",127
"2688","EbroNfe1_002740-T1",26176,"og_8197","EbroNfe1","FALSE",147
"2689","EbroNfe1_002741-T1",24844,"og_8165","EbroNfe1","FALSE",130
"2690","EbroNfe1_002742-T1",17090,"og_9391","EbroNfe1","FALSE",351
"2691","EbroNfe1_002743-T1",22229,"og_11244","EbroNfe1","FALSE",642
"2692","EbroNfe1_002744-T1",13983,"og_3341","EbroNfe1","FALSE",782
"2693","EbroNfe1_002745-T1",20182,"og_8050","EbroNfe1","FALSE",486
"2694","EbroNfe1_002746-T1",30066,"og_7941","EbroNfe1","FALSE",249
"2695","EbroNfe1_002747-T1",1270,"og_9562","EbroNfe1","FALSE",362
"2696","EbroNfe1_002748-T1",12301,"og_1027","EbroNfe1","FALSE",246
"2697","EbroNfe1_002749-T1",18640,"og_9349","EbroNfe1","FALSE",190
"2698","EbroNfe1_002750-T1",28385,"og_3641","EbroNfe1","FALSE",443
"2699","EbroNfe1_002751-T1",16129,"og_11534","EbroNfe1","FALSE",565
"2700","EbroNfe1_002752-T1",1887,"og_10101","EbroNfe1","FALSE",275
"2701","EbroNfe1_002753-T1",24386,"og_9687","EbroNfe1","FALSE",1198
"2702","EbroNfe1_002754-T1",8908,"og_11531","EbroNfe1","FALSE",644
"2703","EbroNfe1_002755-T1",278,"og_9924","EbroNfe1","FALSE",327
"2704","EbroNfe1_002756-T1",13373,"og_10852","EbroNfe1","FALSE",741
"2705","EbroNfe1_002757-T1",6949,"og_3964","EbroNfe1","FALSE",372
"2706","EbroNfe1_002758-T1",20015,"og_11073","EbroNfe1","FALSE",1235
"2707","EbroNfe1_002759-T1",10977,"og_9715","EbroNfe1","FALSE",532
"2708","EbroNfe1_002760-T1",4962,"og_3009","EbroNfe1","FALSE",330
"2709","EbroNfe1_002761-T1",2218,"og_4201","EbroNfe1","FALSE",596
"2710","EbroNfe1_002762-T1",17070,"og_8238","EbroNfe1","FALSE",620
"2711","EbroNfe1_002763-T1",274,"og_11189","EbroNfe1","FALSE",577
"2712","EbroNfe1_002764-T1",4496,"og_9403","EbroNfe1","FALSE",536
"2713","EbroNfe1_002765-T1",15394,"og_8980","EbroNfe1","FALSE",354
"2714","EbroNfe1_002766-T1",13480,"og_2092","EbroNfe1","FALSE",434
"2715","EbroNfe1_002767-T1",2651,"og_29552","EbroNfe1","TRUE",101
"2716","EbroNfe1_002768-T1",12425,"og_8596","EbroNfe1","FALSE",297
"2717","EbroNfe1_002769-T1",1274,"og_2856","EbroNfe1","FALSE",253
"2718","EbroNfe1_002770-T1",11211,"og_8304","EbroNfe1","FALSE",318
"2719","EbroNfe1_002771-T1",9219,"og_3380","EbroNfe1","FALSE",576
"2720","EbroNfe1_002772-T1",5658,"og_29553","EbroNfe1","TRUE",797
"2721","EbroNfe1_002773-T1",0,"og_8220","EbroNfe1","FALSE",534
"2722","EbroNfe1_002774-T1",232,"og_2800","EbroNfe1","FALSE",193
"2723","EbroNfe1_002775-T1",1635,"og_8789","EbroNfe1","FALSE",573
"2724","EbroNfe1_002776-T1",4185,"og_2906","EbroNfe1","FALSE",262
"2725","EbroNfe1_002777-T1",2264,"og_3690","EbroNfe1","FALSE",541
"2726","EbroNfe1_002778-T1",7039,"og_10787","EbroNfe1","FALSE",523
"2727","EbroNfe1_002779-T1",1348,"og_0964","EbroNfe1","FALSE",153
"2728","EbroNfe1_002780-T1",918,"og_1757","EbroNfe1","FALSE",967
"2729","EbroNfe1_002781-T1",8990,"og_11176","EbroNfe1","FALSE",618
"2730","EbroNfe1_002782-T1",10615,"og_8292","EbroNfe1","FALSE",1165
"2731","EbroNfe1_002783-T1",1252,"og_10793","EbroNfe1","FALSE",392
"2732","EbroNfe1_002784-T1",3392,"og_2238","EbroNfe1","FALSE",534
"2733","EbroNfe1_002785-T1",9477,"og_6769","EbroNfe1","FALSE",251
"2734","EbroNfe1_002786-T1",306,"og_0300","EbroNfe1","FALSE",281
"2735","EbroNfe1_002787-T1",5792,"og_10421","EbroNfe1","FALSE",275
"2736","EbroNfe1_002788-T1",492,"og_9871","EbroNfe1","FALSE",168
"2737","EbroNfe1_002789-T1",6725,"og_8320","EbroNfe1","FALSE",396
"2738","EbroNfe1_002790-T1",4827,"og_2680","EbroNfe1","FALSE",421
"2739","EbroNfe1_002791-T1",5442,"og_29554","EbroNfe1","TRUE",428
"2740","EbroNfe1_002793-T1",54,"og_3929","EbroNfe1","FALSE",442
"2741","EbroNfe1_002794-T1",3287,"og_1712","EbroNfe1","FALSE",126
"2742","EbroNfe1_002795-T1",2831,"og_4399","EbroNfe1","FALSE",316
"2743","EbroNfe1_002796-T1",285,"og_11129","EbroNfe1","FALSE",736
"2744","EbroNfe1_002797-T1",2674,"og_1275","EbroNfe1","FALSE",847
"2745","EbroNfe1_002798-T1",433,"og_9418","EbroNfe1","FALSE",553
"2746","EbroNfe1_002799-T1",645,"og_4190","EbroNfe1","FALSE",523
"2747","EbroNfe1_002800-T1",10693,"og_2444","EbroNfe1","FALSE",312
"2748","EbroNfe1_002801-T1",533,"og_9592","EbroNfe1","FALSE",480
"2749","EbroNfe1_002802-T1",1597,"og_1437","EbroNfe1","FALSE",132
"2750","EbroNfe1_002803-T1",4429,"og_1639","EbroNfe1","FALSE",107
"2751","EbroNfe1_002804-T1",12376,"og_3092","EbroNfe1","FALSE",432
"2752","EbroNfe1_002805-T1",82,"og_2085","EbroNfe1","FALSE",205
"2753","EbroNfe1_002806-T1",2652,"og_29555","EbroNfe1","TRUE",306
"2754","EbroNfe1_002807-T1",3359,"og_4167","EbroNfe1","FALSE",892
"2755","EbroNfe1_002808-T1",1133,"og_4063","EbroNfe1","FALSE",392
"2756","EbroNfe1_002809-T1",3822,"og_1079","EbroNfe1","FALSE",529
"2757","EbroNfe1_002810-T1",14520,"og_11107","EbroNfe1","FALSE",683
"2758","EbroNfe1_002811-T1",8393,"og_8151","EbroNfe1","FALSE",244
"2759","EbroNfe1_002812-T1",6761,"og_11340","EbroNfe1","FALSE",323
"2760","EbroNfe1_002813-T1",6943,"og_8513","EbroNfe1","FALSE",702
"2761","EbroNfe1_002814-T1",4476,"og_5232","EbroNfe1","FALSE",559
"2762","EbroNfe1_002815-T1",10111,"og_11427","EbroNfe1","FALSE",114
"2763","EbroNfe1_002816-T1",18076,"og_9298","EbroNfe1","FALSE",678
"2764","EbroNfe1_002817-T1",11172,"og_7986","EbroNfe1","FALSE",516
"2765","EbroNfe1_002818-T1",8380,"og_4087","EbroNfe1","FALSE",520
"2766","EbroNfe1_002819-T1",7349,"og_10738","EbroNfe1","FALSE",285
"2767","EbroNfe1_002820-T1",20719,"og_0136","EbroNfe1","FALSE",162
"2768","EbroNfe1_002821-T1",13550,"og_2429","EbroNfe1","FALSE",203
"2769","EbroNfe1_002822-T1",7844,"og_3622","EbroNfe1","FALSE",226
"2770","EbroNfe1_002823-T1",11032,"og_29556","EbroNfe1","TRUE",246
"2771","EbroNfe1_002824-T1",486,"og_9230","EbroNfe1","FALSE",414
"2772","EbroNfe1_002825-T1",8778,"og_11151","EbroNfe1","FALSE",267
"2773","EbroNfe1_002826-T1",21725,"og_11523","EbroNfe1","FALSE",620
"2774","EbroNfe1_002827-T1",12873,"og_29557","EbroNfe1","TRUE",264
"2775","EbroNfe1_002828-T1",2169,"og_3390","EbroNfe1","FALSE",594
"2776","EbroNfe1_002829-T1",10431,"og_1101","EbroNfe1","FALSE",946
"2777","EbroNfe1_002830-T1",3469,"og_0778","EbroNfe1","FALSE",826
"2778","EbroNfe1_002831-T1",17460,"og_9419","EbroNfe1","FALSE",311
"2779","EbroNfe1_002832-T1",14726,"og_10177","EbroNfe1","FALSE",761
"2780","EbroNfe1_002833-T1",4524,"og_9512","EbroNfe1","FALSE",346
"2781","EbroNfe1_002834-T1",25547,"og_9376","EbroNfe1","FALSE",1160
"2782","EbroNfe1_002835-T1",14405,"og_8585","EbroNfe1","FALSE",353
"2783","EbroNfe1_002836-T1",379,"og_8266","EbroNfe1","FALSE",675
"2784","EbroNfe1_002837-T1",17593,"og_2815","EbroNfe1","FALSE",700
"2785","EbroNfe1_002838-T1",20738,"og_10870","EbroNfe1","FALSE",166
"2786","EbroNfe1_002839-T1",15961,"og_5126","EbroNfe1","FALSE",136
"2787","EbroNfe1_002840-T1",16964,"og_1424","EbroNfe1","FALSE",501
"2788","EbroNfe1_002841-T1",29746,"og_7990","EbroNfe1","FALSE",916
"2789","EbroNfe1_002842-T1",22732,"og_0404","EbroNfe1","FALSE",237
"2790","EbroNfe1_002843-T1",18776,"og_1218","EbroNfe1","FALSE",83
"2791","EbroNfe1_002844-T1",24946,"og_8895","EbroNfe1","FALSE",482
"2792","EbroNfe1_002845-T1",19674,"og_8582","EbroNfe1","FALSE",1889
"2793","EbroNfe1_002846-T1",33298,"og_8993","EbroNfe1","FALSE",250
"2794","EbroNfe1_002847-T1",1821,"og_4044","EbroNfe1","FALSE",626
"2795","EbroNfe1_002848-T1",25758,"og_2738","EbroNfe1","FALSE",263
"2796","EbroNfe1_002849-T1",34639,"og_2287","EbroNfe1","FALSE",892
"2797","EbroNfe1_002850-T1",18598,"og_10085","EbroNfe1","FALSE",462
"2798","EbroNfe1_002851-T1",24419,"og_10422","EbroNfe1","FALSE",61
"2799","EbroNfe1_002852-T1",22349,"og_9155","EbroNfe1","FALSE",351
"2800","EbroNfe1_002853-T1",15520,"og_2425","EbroNfe1","FALSE",412
"2801","EbroNfe1_002854-T1",703,"og_10388","EbroNfe1","FALSE",336
"2802","EbroNfe1_002855-T1",20772,"og_8577","EbroNfe1","FALSE",316
"2803","EbroNfe1_002856-T1",26627,"og_9387","EbroNfe1","FALSE",304
"2804","EbroNfe1_002857-T1",19685,"og_2690","EbroNfe1","FALSE",164
"2805","EbroNfe1_002858-T1",13998,"og_11411","EbroNfe1","FALSE",195
"2806","EbroNfe1_002859-T1",28716,"og_9215","EbroNfe1","FALSE",657
"2807","EbroNfe1_002860-T1",10548,"og_11425","EbroNfe1","FALSE",866
"2808","EbroNfe1_002861-T1",42786,"og_2937","EbroNfe1","FALSE",562
"2809","EbroNfe1_002862-T1",16587,"og_1269","EbroNfe1","FALSE",278
"2810","EbroNfe1_002863-T1",31739,"og_10922","EbroNfe1","FALSE",577
"2811","EbroNfe1_002864-T1",44767,"og_3190","EbroNfe1","FALSE",542
"2812","EbroNfe1_002865-T1",8298,"og_11228","EbroNfe1","FALSE",585
"2813","EbroNfe1_002866-T1",13533,"og_0349","EbroNfe1","FALSE",304
"2814","EbroNfe1_002867-T1",34763,"og_9470","EbroNfe1","FALSE",457
"2815","EbroNfe1_002868-T1",5701,"og_9374","EbroNfe1","FALSE",481
"2816","EbroNfe1_002869-T1",48880,"og_8083","EbroNfe1","FALSE",655
"2817","EbroNfe1_002870-T1",1009,"og_2730","EbroNfe1","FALSE",1174
"2818","EbroNfe1_002871-T1",38340,"og_8267","EbroNfe1","FALSE",861
"2819","EbroNfe1_002872-T1",51773,"og_8200","EbroNfe1","FALSE",464
"2820","EbroNfe1_002873-T1",54599,"og_11431","EbroNfe1","FALSE",248
"2821","EbroNfe1_002874-T1",42563,"og_0004","EbroNfe1","FALSE",408
"2822","EbroNfe1_002875-T1",3416,"og_0145","EbroNfe1","FALSE",324
"2823","EbroNfe1_002876-T1",44430,"og_8558","EbroNfe1","FALSE",229
"2824","EbroNfe1_002877-T1",2563,"og_2609","EbroNfe1","FALSE",154
"2825","EbroNfe1_002878-T1",58999,"og_5377","EbroNfe1","FALSE",61
"2826","EbroNfe1_002879-T1",46331,"og_9109","EbroNfe1","FALSE",449
"2827","EbroNfe1_002880-T1",48657,"og_8754","EbroNfe1","FALSE",372
"2828","EbroNfe1_002881-T1",50692,"og_8886","EbroNfe1","FALSE",510
"2829","EbroNfe1_002882-T1",66043,"og_1730","EbroNfe1","FALSE",965
"2830","EbroNfe1_002883-T1",53887,"og_4243","EbroNfe1","FALSE",412
"2831","EbroNfe1_002884-T1",55892,"og_1078","EbroNfe1","FALSE",457
"2832","EbroNfe1_002885-T1",69972,"og_11000","EbroNfe1","FALSE",94
"2833","EbroNfe1_002886-T1",508,"og_1713","EbroNfe1","FALSE",199
"2834","EbroNfe1_002887-T1",57682,"og_7855","EbroNfe1","FALSE",459
"2835","EbroNfe1_002888-T1",70739,"og_0510","EbroNfe1","FALSE",425
"2836","EbroNfe1_002889-T1",2019,"og_9690","EbroNfe1","FALSE",205
"2837","EbroNfe1_002890-T1",59876,"og_2392","EbroNfe1","FALSE",224
"2838","EbroNfe1_002891-T1",3280,"og_11180","EbroNfe1","FALSE",1086
"2839","EbroNfe1_002892-T1",61051,"og_2397","EbroNfe1","FALSE",240
"2840","EbroNfe1_002893-T1",76412,"og_4104","EbroNfe1","FALSE",865
"2841","EbroNfe1_002894-T1",8842,"og_5147","EbroNfe1","FALSE",386
"2842","EbroNfe1_002895-T1",80086,"og_2600","EbroNfe1","FALSE",696
"2843","EbroNfe1_002896-T1",10597,"og_3828","EbroNfe1","FALSE",474
"2844","EbroNfe1_002897-T1",51555,"og_2144","EbroNfe1","FALSE",2645
"2845","EbroNfe1_002898-T1",9722,"og_8499","EbroNfe1","FALSE",605
"2846","EbroNfe1_002899-T1",82859,"og_11155","EbroNfe1","FALSE",670
"2847","EbroNfe1_002900-T1",6666,"og_4248","EbroNfe1","FALSE",767
"2848","EbroNfe1_002901-T1",86089,"og_2048","EbroNfe1","FALSE",515
"2849","EbroNfe1_002902-T1",86778,"og_3368","EbroNfe1","FALSE",718
"2850","EbroNfe1_002903-T1",3405,"og_2961","EbroNfe1","FALSE",308
"2851","EbroNfe1_002904-T1",484,"og_10818","EbroNfe1","FALSE",800
"2852","EbroNfe1_002905-T1",45558,"og_11236","EbroNfe1","FALSE",908
"2853","EbroNfe1_002906-T1",313,"og_8578","EbroNfe1","FALSE",363
"2854","EbroNfe1_002907-T1",83155,"og_1197","EbroNfe1","FALSE",487
"2855","EbroNfe1_002908-T1",420,"og_10012","EbroNfe1","FALSE",815
"2856","EbroNfe1_002909-T1",81563,"og_4254","EbroNfe1","FALSE",388
"2857","EbroNfe1_002910-T1",3400,"og_8410","EbroNfe1","FALSE",442
"2858","EbroNfe1_002911-T1",43926,"og_4082","EbroNfe1","FALSE",206
"2859","EbroNfe1_002912-T1",3458,"og_4780","EbroNfe1","FALSE",134
"2860","EbroNfe1_002913-T1",80567,"og_2562","EbroNfe1","FALSE",138
"2861","EbroNfe1_002914-T1",5398,"og_1009","EbroNfe1","FALSE",346
"2862","EbroNfe1_002915-T1",40705,"og_3933","EbroNfe1","FALSE",709
"2863","EbroNfe1_002916-T1",4382,"og_10027","EbroNfe1","FALSE",283
"2864","EbroNfe1_002917-T1",79396,"og_7966","EbroNfe1","FALSE",239
"2865","EbroNfe1_002918-T1",6702,"og_9530","EbroNfe1","FALSE",115
"2866","EbroNfe1_002920-T1",76093,"og_11435","EbroNfe1","FALSE",806
"2867","EbroNfe1_002921-T1",7919,"og_2400","EbroNfe1","FALSE",619
"2868","EbroNfe1_002923-T1",7267,"og_0408","EbroNfe1","FALSE",844
"2869","EbroNfe1_002924-T1",38311,"og_8115","EbroNfe1","FALSE",307
"2870","EbroNfe1_002925-T1",2745,"og_10957","EbroNfe1","FALSE",843
"2871","EbroNfe1_002926-T1",10864,"og_10947","EbroNfe1","FALSE",1784
"2872","EbroNfe1_002927-T1",36929,"og_1385","EbroNfe1","FALSE",266
"2873","EbroNfe1_002928-T1",11083,"og_2194","EbroNfe1","FALSE",435
"2874","EbroNfe1_002929-T1",32653,"og_9997","EbroNfe1","FALSE",964
"2875","EbroNfe1_002930-T1",69827,"og_8858","EbroNfe1","FALSE",970
"2876","EbroNfe1_002931-T1",6720,"og_3229","EbroNfe1","FALSE",898
"2877","EbroNfe1_002932-T1",13421,"og_11351","EbroNfe1","FALSE",463
"2878","EbroNfe1_002933-T1",852,"og_29558","EbroNfe1","TRUE",173
"2879","EbroNfe1_002934-T1",1885,"og_11270","EbroNfe1","FALSE",751
"2880","EbroNfe1_002935-T1",15415,"og_0317","EbroNfe1","FALSE",463
"2881","EbroNfe1_002936-T1",67018,"og_1818","EbroNfe1","FALSE",491
"2882","EbroNfe1_002938-T1",15921,"og_3118","EbroNfe1","FALSE",436
"2883","EbroNfe1_002939-T1",17966,"og_11281","EbroNfe1","FALSE",474
"2884","EbroNfe1_002940-T1",12863,"og_0514","EbroNfe1","FALSE",468
"2885","EbroNfe1_002941-T1",4747,"og_2206","EbroNfe1","FALSE",580
"2886","EbroNfe1_002942-T1",28174,"og_2335","EbroNfe1","FALSE",224
"2887","EbroNfe1_002943-T1",14833,"og_8071","EbroNfe1","FALSE",196
